cmd_vx,cmd_vyaw
0.44999999999999996,0.0
0.44999999999999996,0.0
0.44999999999999996,0.0
0.44999999999999996,0.0
0.44999999999999996,0.0
0.44999999999999996,0.0
0.44999999999999996,0.0
0.44999999999999996,0.0
0.44999999999999996,0.0
0.44999999999999996,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.46499999999999997,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.48,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.495,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.51,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.5249999999999999,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.54,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5549999999999999,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.5700000000000001,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.585,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.6,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
