timestamp,frame_id,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1769706685042694400,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685092754432,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685142653440,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685192651520,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685242655488,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685292654336,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685342654208,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685392642816,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685442694656,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685492820480,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685542755840,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685592663296,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685642743296,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685692649472,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685742752256,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685792741888,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685842747648,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685892740608,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685942752000,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706685992761088,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686042810880,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686092794880,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686142800640,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686192640768,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686242635264,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686292637184,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686342634240,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686392761856,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686442744832,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686492752896,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686542742016,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686592740608,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686642747904,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686692767232,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686742753792,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686792772096,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686842748928,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686892761344,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686942753024,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706686992765696,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687042760704,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687092737280,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687142752000,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687192748544,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687242651136,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687292741120,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687342670336,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687392640256,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687442626816,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687492642816,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687542626816,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687592639488,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687642627072,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687692644096,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687742628096,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687792637184,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687842641408,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687892633088,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687942632704,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706687992640768,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706688042686720,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706688092655360,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706688142637312,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706688192766208,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706688242748928,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706688292766464,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706688342747648,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706688392744192,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706688442764800,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706688492754688,base_link,0.315,0.0,0.0,0.0,0.0,0.0
1769706688542747392,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706688592751872,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706688642679040,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706688692652288,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706688742793216,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706688792763136,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706688842744064,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706688892747264,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706688942753024,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706688992750848,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689042812160,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689092746240,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689142793728,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689192775424,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689242783232,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689292887808,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689342793728,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689392744192,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689442743808,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689492746752,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689542683136,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689592740864,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689642652160,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689692760832,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689742652416,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689792759808,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689842753536,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689892664320,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689942630400,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706689992629248,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690042627840,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690092695808,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690142628352,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690192653824,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690242695936,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690292653568,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690342757888,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690392629760,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690442628096,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690492721152,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690542636032,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690592727808,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690642653184,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690692769280,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690742630656,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690792630528,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690842741760,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690892652288,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690942628864,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706690992627456,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691042640384,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691092796672,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691142884096,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691192678656,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691242786560,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691292750080,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691342802944,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691392680448,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691442797824,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691492654080,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691542747904,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691592677632,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691642676736,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691692800000,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691742678016,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691792677888,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691842788096,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691892796160,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691942789888,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706691992675584,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692042860544,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692092791808,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692142801152,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692192678400,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692242790400,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692292791808,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692342664704,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692392640768,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692442636288,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692492630272,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692542757120,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692592667392,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692642670080,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692692671744,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692742670848,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692792815616,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692842813696,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692892815616,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692942743040,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706692992773376,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693042757376,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693092678144,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693142715392,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693192661248,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693242772992,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693292663296,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693342663424,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693392663552,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693442757376,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693492660736,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693542644480,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693592667392,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693642631936,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693692704256,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693742680064,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693792655872,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693842738176,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693892653312,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693942753024,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706693992653824,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706694042653440,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706694092744960,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706694142779904,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706694192788224,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706694242679296,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706694292774656,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706694342679808,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706694392680448,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706694442781696,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706694492654080,base_link,0.32999999999999996,0.0,0.0,0.0,0.0,0.0
1769706694542629632,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706694592741888,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706694642642944,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706694692745984,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706694742652416,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706694792630272,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706694842761728,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706694892630528,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706694942652160,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706694992650496,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695042760704,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695092667392,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695142704640,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695192634880,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695242630912,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695292630784,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695342754304,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695392644864,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695442659328,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695492691712,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695542738432,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695592668160,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695642760448,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695692752128,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695742765312,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695792751616,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695842632960,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695892621056,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695942651392,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706695992634112,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696042776320,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696092629760,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696142935808,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696192751104,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696242755072,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696292743936,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696342756608,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696392774912,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696442754560,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696492747776,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696542746624,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696592753920,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696642756864,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696692765440,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696742763008,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696792753664,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696842752768,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696892758016,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696942654464,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706696992654080,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697042654720,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697092654336,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697142652160,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697192756736,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697242778624,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697292758016,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697342751744,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697392656128,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697442845184,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697492793088,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697542738944,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697592756480,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697642651136,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697692652288,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697742638592,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697792762112,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697842824704,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697892762624,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697942652416,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706697992650496,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698042757120,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698092654848,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698142652672,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698192754944,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698242742528,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698292849152,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698342759936,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698392754944,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698442657024,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698492760832,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698542744832,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698592794368,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698642795264,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698692780544,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698742808320,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698792799744,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698842805248,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698892681216,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698942800384,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706698992813568,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699042793216,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699092795904,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699142791168,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699192889600,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699242694144,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699292791808,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699342786304,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699392743168,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699442788608,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699492791552,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699542763776,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699592652032,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699642747392,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699692699392,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699742857728,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699792744448,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699842747136,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699892645376,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699942753024,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706699992652544,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706700042747904,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706700092660224,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706700142742272,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706700192652800,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706700242652928,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706700292678912,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706700342679552,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706700392644352,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706700442675456,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706700492662528,base_link,0.345,0.0,0.0,0.0,0.0,0.0
1769706700542758912,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706700592654336,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706700642660096,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706700692748800,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706700742738688,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706700792745728,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706700842653696,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706700892745216,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706700942751744,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706700992748544,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701042740992,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701092645120,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701142740224,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701192738304,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701242750464,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701292743680,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701342742784,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701392651776,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701442836992,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701492750080,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701542750208,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701592761088,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701642750976,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701692712704,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701742858496,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701792749568,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701842759424,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701892678912,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701942745856,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706701992633856,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702042691072,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702092656896,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702142754304,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702192749824,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702242790656,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702292897024,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702342741760,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702392677888,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702442750208,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702492792064,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702542681088,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702592749312,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702642794240,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702692718848,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702742889216,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702792742912,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702842795008,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702892750080,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702942752512,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706702992797952,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706703042757376,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706703092687104,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706703142679296,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706703192705792,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706703242707968,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706703292705024,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706703342699008,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706703392696064,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706703442694656,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706703492660992,base_link,0.36,0.0,0.0,0.0,0.0,0.0
1769706703542655232,base_link,0.36,0.0,0.0,0.0,0.0,0.0
